序號,縣市,業者,品項,批號,有效日期,備註
1003,嘉義市,海寶粉行,沙拉油 18Ｌ(福壽),C2160426O,2027.04.15,
1003,嘉義市,海寶粉行,沙拉油 18Ｌ(福壽),C2160426P,2027.04.20,
1003,嘉義市,海寶粉行,沙拉油 18Ｌ(福壽),C2210426O,2027.04.20,
1003,嘉義市,海寶粉行,沙拉油 １８Ｌ,C2260526O,2027/05/25,
1003,嘉義市,海寶粉行,沙拉油 １８Ｌ,C2270526O,2027/05/26,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,沙拉油 １８Ｌ,C2280526O,2027/05/27,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,沙拉油－塑桶 3L,C1140426K,2027.04.13,
1003,嘉義市,海寶粉行,沙拉油－塑桶 3L,C1160426K,2027.04.15,
1003,嘉義市,海寶粉行,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1250526K,2027/05/24,
1003,嘉義市,海寶粉行,福壽大豆沙拉油-3L,C1140426K,20270413,
1003,嘉義市,海寶粉行,福壽大豆沙拉油-3L,C1160426K,20270415,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-3L,C1190526K,20270518,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-3L,C1220426K,20270421,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2100426O,20270409,
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2150426O,20270414,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2160426O,20270415,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2160426P,20270415,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2190526O,20270518,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2200426O,20270419,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2210426O,20270420,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2230426O,20270422,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽大豆沙拉油-18L,C2240426O,20270423,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽炸酥油 １８Ｌ,BL250526D,2027/05/24,
1003,嘉義市,海寶粉行,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽炸酥油-18L,BL090426D,20270408,
1003,嘉義市,海寶粉行,福壽炸酥油-18L,BL150526D,20270514,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽炸酥油-18L,BL170426D,20270416,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽炸酥油-18L,BL180526D,20270517,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽炸酥油-18L,BL200426D,20270419,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽炸酥油-18L,BL220426D,20270421,延續前一列品項的批號/日期
1003,嘉義市,海寶粉行,福壽炸酥油-18L,BL230426D,20270422,延續前一列品項的批號/日期
1004,嘉義市,高全實業社,福壽大豆沙拉油-18L(A),C2220426O,20270421,
1004,嘉義市,高全實業社,福壽炸酥油 １８Ｌ,BL250526D,2027/05/24,
1005,嘉義市,統購實業有限公司,㇐級黃豆油,2.02604e+11,2026/10/13,原資料以科學記號紀載，無從判定油品序號
1006,嘉義市,貳樓-嘉義秀泰店,油炸專用油-18L,20270421,20270421,
1006,嘉義市,貳樓-嘉義秀泰店,黃金優選大豆沙拉油-18L,20270415,20270415,
1006,嘉義市,貳樓-嘉義秀泰店,黃金優選大豆沙拉油-18L,20270420,20270420,延續前一列品項的批號/日期
1007,嘉義市,萬泰大貴倉,沙拉油-18L,20270422,20270422,
1007,嘉義市,萬泰大貴倉,沙拉油-18L,20270521,20270521,延續前一列品項的批號/日期
1007,嘉義市,萬泰大貴倉,金酥耐炸油-18L,2027040801,2027.04.08,
1008,嘉義市,萬泰商行,益康大豆沙拉油 18L,20270525000408,2027/5/25,
1008,嘉義市,萬泰商行,益康大豆沙拉油18L,20270525000408,2027/05/25,
1008,嘉義市,萬泰商行,益康烹調油(調合油)18L,20270522000403,2027/05/22,
1008,嘉義市,萬泰商行,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
1009,嘉義市,增和盛商號,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
1010,嘉義市,瑩佳實業有限公司,福壽大豆沙拉油-600CC,C1230426A,20270422,
1011,嘉義縣,三好屋股份有限公司,㇐級黃豆油,2.02604e+11,2026/10/13,原資料以科學記號紀載，無從判定油品序號
1012,嘉義縣,川吉食品有限公司,散裝黃豆油(大豆油),315-1150510,2026/11/6,
1012,嘉義縣,川吉食品有限公司,沙拉油-0.6L*12,20270413,20270413,
1012,嘉義縣,川吉食品有限公司,泰山不飽和調合油-1.5L*6,20271017,20271017,
1012,嘉義縣,川吉食品有限公司,泰山不飽和調合油-2L*6,20271017,20271017,
1012,嘉義縣,川吉食品有限公司,泰山不飽和調合油-5L*4,20271024,20271024,
1012,嘉義縣,川吉食品有限公司,泰山吉多陽光種子調合油1L*12入,20270725.g,20270725,
1012,嘉義縣,川吉食品有限公司,泰山花生風味調和油2L*6入,2027100901,2027.10.09,
1012,嘉義縣,川吉食品有限公司,泰山特級歐式蔬菜調合油-0.5L*24,2027.07.25,2027/7/25,
1012,嘉義縣,川吉食品有限公司,泰山精選蔬菜油-1.5L*6,20270725.i,20270725,
1012,嘉義縣,川吉食品有限公司,泰山精選蔬菜油-3L*6,20270725.k,20270725,
1012,嘉義縣,川吉食品有限公司,黃金優選大豆沙拉油-3L*6,20270417,20270417,
1014,嘉義縣,升誠行銷有限公司,福壽好味香油-200g,BL160426H,20280410,
1014,嘉義縣,升誠行銷有限公司,福壽好味香油-200g,BL170426H,20280410,延續前一列品項的批號/日期
1015,嘉義縣,正玉佳有限公司,沙拉油－塑桶 (全３Ｌ,C1260526K,2027/05/25,
1016,嘉義縣,伍珍醬園有限公司,散裝黃豆油(大豆油),318-1150406,2026/10/3,
1017,嘉義縣,百麗航運,黃金優選大豆沙拉油-3L*6,20270416,20270416,
1017,嘉義縣,百麗航運,黃金優選大豆沙拉油-18L,20270415,20270415,
1018,嘉義縣,李O濱,泰山精選蔬菜油-3L*6,2027072506,2027.07.25,
1019,嘉義縣,谷王食品,㇐級黃豆油,1150408,20270407,
1019,嘉義縣,谷王食品,㇐級黃豆油,1150413,20270412,延續前一列品項的批號/日期
1020,嘉義縣,谷王食品工業(股)公司,㇐級黃豆油,2.02604e+11,2026/10/13,原資料以科學記號紀載，無從判定油品序號
1021,嘉義縣,谷王食品工業股份有限公司,沙拉油(泰山),313-1150512,-,
1021,嘉義縣,谷王食品工業股份有限公司,散裝黃豆油(大豆油),313-1150408,2026/10/5,
1022,嘉義縣,奇巧調理,㇐級黃豆油,1150413,20270412,
1023,嘉義縣,欣冠達股份有限公司,益康大豆沙拉油 18L,20270528000408,2027/5/28,
1024,嘉義縣,秈穀米店(謝O佑),益康烹調油(調合油),20270413000403,2027.04.13,
1025,嘉義縣,秉義商行,泰山好理調合油0.6L*24,2027.07.25,2027/7/25,
1025,嘉義縣,秉義商行,泰山花生風味調和油2L*6入,20271024,20271024,
1026,嘉義縣,竑鑫食品有限公司,益康大豆沙拉油 18KG,20270413000408,2027.04.13,
1027,嘉義縣,美藍雷股份有限公司,健味香油 ３Ｌ(P*6),BL100626L,2028/05/22,
1027,嘉義縣,美藍雷股份有限公司,福壽健味香油-3L,BL080526L,20280428,
1027,嘉義縣,美藍雷股份有限公司,福壽健味香油-3L,BL190526L,20280428,延續前一列品項的批號/日期
1028,嘉義縣,素味食品股份有限公司,散裝黃豆油(大豆油),318-1150406,2026/10/3,
1029,嘉義縣,陳冠宏,好味香油 ２００ｇP*12,BL080626H,2028/05/21,
1030,嘉義縣,愛之味股份有限公司,㇐級黃豆油,2.02604e+11,2026/10/13,原資料以科學記號紀載，無從判定油品序號
1030,嘉義縣,愛之味股份有限公司,㇐級黃豆油(散),202604091318,2026/10/06,
1030,嘉義縣,愛之味股份有限公司,㇐級黃豆油(散),202604151314,2026/10/10,延續前一列品項的批號/日期
1030,嘉義縣,愛之味股份有限公司,㇐級黃豆油(福懋),202605191315,2026/11/10,
1031,嘉義縣,達美樂披薩股份有限公司,益康大豆沙拉油 18L,20270528000408,2027/5/28,
1031,嘉義縣,達美樂披薩股份有限公司,益康大豆沙拉油(18L),20270413000408,2027/04/13,
1032,嘉義縣,嘉利食品有限公司,沙拉油 １８ｋｇ,C2220526P,2027/05/21,
1033,嘉義縣,福興印鐵製罐(股)公司,益康大豆沙拉油 18L,20270527000408,2027/5/27,
1034,嘉義縣,福興印鐵製罐股份有限公司,益康大豆沙拉油(18L),20270420000408,2027/04/20,
1034,嘉義縣,福興印鐵製罐股份有限公司,益康大豆沙拉油(18L),20270421000408,2027/04/21,延續前一列品項的批號/日期
1035,嘉義縣,薪傳國際食品有限公司,㇐級黃豆油(散),202604091318,2026/10/06,
1036,嘉義縣,謝O佑,益康大豆沙拉油 18L,20270528000408,2027/5/28,
1036,嘉義縣,謝O佑,益康大豆沙拉油18L,2.02704e+13,2027/4/15,原資料以科學記號紀載，無從判定油品序號
1036,嘉義縣,謝O佑,益康烹調油(調合油)18L,20270522000403,2027/05/22,
1037,嘉義縣,寶城免洗餐具,油炸專用油-18L,20270414,20270414,
1038,嘉義縣,寶隆行,福壽大豆沙拉油-600CC,C1220426A,20270421,
1038,嘉義縣,寶隆行,福壽好味香油-200g,BL160426H,20280410,
1039,嘉義縣,鑫昌行銷有限公司,泰山花生風味調和油2L*6入,2027100901,2027.10.09,
1039,嘉義縣,鑫昌行銷有限公司,泰山特級歐式蔬菜調合油-2L*6,20270725.j,20270725,
1039,嘉義縣,鑫昌行銷有限公司,泰山精選蔬菜油-3L*6,20270725.g,20270725,
1039,嘉義縣,鑫昌行銷有限公司,泰山精選蔬菜油-3L*6,2027072506,2027.07.25,延續前一列品項的批號/日期
1039,嘉義縣,鑫昌行銷有限公司,泰山歐式果實精華調合油1.5L*6入,2027101301,2027.10.13,
1040,臺南市,040瓦城-台南三越店,沙拉油-18L,20270413,20270413,
1040,臺南市,040瓦城-台南三越店,沙拉油-18L,20270416,20270416,延續前一列品項的批號/日期
1041,臺南市,041-1010湘-台南店,沙拉油-18L,20270413,20270413,
1042,臺南市,049瓦城-台南遠百店,沙拉油-18L,20270416,20270416,
1043,臺南市,170時時香-台南西門店,沙拉油-18L,20270413,20270413,
1044,臺南市,186瓦城-台南南紡店,沙拉油-18L,20270413,20270413,
1044,臺南市,186瓦城-台南南紡店,沙拉油-18L,20270416,20270416,延續前一列品項的批號/日期
1045,臺南市,193時時香-台南南紡店,沙拉油-18L,20270413,20270413,
1045,臺南市,193時時香-台南南紡店,沙拉油-18L,20270416,20270416,延續前一列品項的批號/日期
1046,臺南市,214-瓦城台南新光三越小北門店,沙拉油-18L,20270413,20270413,
1046,臺南市,214-瓦城台南新光三越小北門店,沙拉油-18L,20270416,20270416,延續前一列品項的批號/日期
1047,臺南市,215-時時香台南三井店,沙拉油-18L,20270413,20270413,
1047,臺南市,215-時時香台南三井店,沙拉油-18L,20270416,20270416,延續前一列品項的批號/日期
1048,臺南市,三歐食品有限公司,沙拉油 18Ｌ(福壽),C2210426O,2027.04.20,
1048,臺南市,三歐食品有限公司,沙拉油 １８Ｌ,C2270526O,2027/05/26,
1048,臺南市,三歐食品有限公司,福壽大豆沙拉油-18L,C2090426O,20270408,
1048,臺南市,三歐食品有限公司,福壽大豆沙拉油-18L,C2150526O,20270514,延續前一列品項的批號/日期
1048,臺南市,三歐食品有限公司,福壽大豆沙拉油-18L,C2190526O,20270518,延續前一列品項的批號/日期
1048,臺南市,三歐食品有限公司,福壽大豆沙拉油-18L,C2210426O,20270420,延續前一列品項的批號/日期
1048,臺南市,三歐食品有限公司,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,
1048,臺南市,三歐食品有限公司,福壽炸酥油-18L,BL130426D,20270412,
1048,臺南市,三歐食品有限公司,福壽炸酥油-18L,BL160426D,20270415,延續前一列品項的批號/日期
1048,臺南市,三歐食品有限公司,福壽炸酥油-18L,BL210426D,20270420,延續前一列品項的批號/日期
1048,臺南市,三歐食品有限公司,福壽香油-3L,BS270426L,20280419,
1048,臺南市,三歐食品有限公司,福壽辣椒油-3L,BL150426F,20280408,
1049,臺南市,久芳生物科技股份有限公司,益康大豆沙拉油18L,20270521000408,2027/05/21,
1050,臺南市,大全聯(柳營)中法鑫,泰山不飽和大豆沙拉油2.6L*6入(新版),20270413,20270413,資料列跨頁，序號/業者/品項由座標重組(請人工複核)
1050,臺南市,大全聯(柳營)中法鑫,泰山不飽和大豆沙拉油2.6L*6入(新版),20270417,20270417,延續前一列品項的批號/日期
1050,臺南市,大全聯(柳營)中法鑫,泰山不飽和大豆沙拉油2.6L*6入(新版),20270420,20270420,延續前一列品項的批號/日期
1050,臺南市,大全聯(柳營)中法鑫,泰山好理調合油0.6L*24,2027.07.25,2027/7/25,
1050,臺南市,大全聯(柳營)中法鑫,泰山好理調合油0.6L*24,2027072504,2027.07.25,延續前一列品項的批號/日期
1050,臺南市,大全聯(柳營)中法鑫,泰山好理調合油-2L*6,20270725.l,20270725,
1050,臺南市,大全聯(柳營)中法鑫,泰山好理調合油-2L*6,2027072506,2027.07.25,延續前一列品項的批號/日期
1050,臺南市,大全聯(柳營)中法鑫,泰山花生風味調和油2L*6入,2027.11.27,2027/11/27,
1050,臺南市,大全聯(柳營)中法鑫,泰山花生風味調和油2L*6入,20271024,20271024,延續前一列品項的批號/日期
1050,臺南市,大全聯(柳營)中法鑫,泰山花生風味調和油2L*6入,2027100901,2027.10.09,延續前一列品項的批號/日期
1050,臺南市,大全聯(柳營)中法鑫,泰山特級歐式蔬菜調合油-2L*6,20270725.k,20270725,
1050,臺南市,大全聯(柳營)中法鑫,泰山精選蔬菜油-3L*6,20270725.g,20270725,
1050,臺南市,大全聯(柳營)中法鑫,泰山精選蔬菜油-3L*6,20270725.k,20270725,延續前一列品項的批號/日期
1050,臺南市,大全聯(柳營)中法鑫,泰山精選蔬菜油-3L*6,2027072506,2027.07.25,延續前一列品項的批號/日期
1051,臺南市,大家國際有限公司,益康大豆沙拉油 18L,20270528000408,2027/5/28,
1051,臺南市,大家國際有限公司,益康烹調油(調合油)18L,20270522000403,2027/05/22,
1051,臺南市,大家國際有限公司,益康烹調油(調合油)(18L),20270416000403,2027/04/16,
1051,臺南市,大家國際有限公司,福壽胡麻油-3L,BL200426L,20280210,
1051,臺南市,大家國際有限公司,福壽香油-3L,BS050526L,20280419,
1051,臺南市,大家國際有限公司,福壽香油-3L,BS110526L,20280428,延續前一列品項的批號/日期
1052,臺南市,太太樂國際行銷有限公司,福壽好味香油-200g,BL120526H,20280428,
1052,臺南市,太太樂國際行銷有限公司,福壽好味香油-200g,BL170426H,20280410,延續前一列品項的批號/日期
1053,臺南市,日盛,沙拉油 18Ｌ(福壽),C2150426O,2027.04.15,
1054,臺南市,日騰物流運輸有限公司,沙拉油-18L,20270413,20270413,
1054,臺南市,日騰物流運輸有限公司,金酥耐炸油-18L,20270421,20270421,
1055,臺南市,卡多利亞食品股份有限公司,沙拉油 １８Ｌ,C2280526O,2027/05/27,
1055,臺南市,卡多利亞食品股份有限公司,福壽炸酥油 １８Ｌ,BL260526D,2027/05/25,
1056,臺南市,古福公司,福壽好味香油-3L,BL190526L,20280428,
1057,臺南市,正裕 送周氏蝦捲麻豆倉,金酥耐炸油-18L,20270421,20270421,
1058,臺南市,正裕油行 倉庫(請先電話聯絡),沙拉油-18L,20270416,20270416,
1058,臺南市,正裕油行 倉庫(請先電話聯絡),金酥耐炸油-18L,20270522,20270522,
1059,臺南市,禾盛興食品有限公司,益康大豆沙拉油(18L),20270420000408,2027/04/20,
1060,臺南市,立入股份有限公司,好味香油 ２００ｇP*12,BL050626H,2028/05/21,
1060,臺南市,立入股份有限公司,福壽好味香油-200g,BL170426H,20280410,
1061,臺南市,光榮發股份有限公司,沙拉油 １８Ｌ,C2280526O,2027/05/27,
1061,臺南市,光榮發股份有限公司,福壽大豆沙拉油-18L,C2230426O,20270422,
1061,臺南市,光榮發股份有限公司,福壽炸酥油 １８Ｌ,BL200526D,2027/05/19,
1061,臺南市,光榮發股份有限公司,福壽炸酥油 １８Ｌ,BL280526D,2027/05/27,延續前一列品項的批號/日期
1061,臺南市,光榮發股份有限公司,福壽炸酥油-18L,BL160426D,20270415,
1061,臺南市,光榮發股份有限公司,福壽炸酥油-18L,BL170426D,20270416,延續前一列品項的批號/日期
1061,臺南市,光榮發股份有限公司,福壽炸酥油-18L,BL200526D,20270519,延續前一列品項的批號/日期
1061,臺南市,光榮發股份有限公司,福壽胡麻油-3L,BL200426L,20280210,
1062,臺南市,孚康食品股份有限公司,福壽大豆沙拉油-18L,C2090426O,20270408,
1063,臺南市,宏原行,益康烹調油(調合油),20270413000403,2027.04.13,
1064,臺南市,李O華,福壽大豆沙拉油-3L,C1220426K,20270421,
1065,臺南市,典佑商行有限公司,沙拉油 １８Ｌ,C2210526O,2027/05/20,
1065,臺南市,典佑商行有限公司,沙拉油-18L,20270521,20270521,
1065,臺南市,典佑商行有限公司,沙拉油－塑桶 3L,C1140426K,2027.04.13,
1065,臺南市,典佑商行有限公司,沙拉油－塑桶 ３Ｌ (P*6)P*6,C1250526K,2027/05/24,
1065,臺南市,典佑商行有限公司,花生風味精華調合油-2L,BL130426F,20280108,
1065,臺南市,典佑商行有限公司,健味香油 3L,BL150426L,2028.04.05,
